drug	organism	mg_per_L	count
Florfenicol	Streptococcus equisimilis	0.002	0
Florfenicol	Streptococcus suis	0.002	0
Florfenicol	Streptococcus uberis	0.002	0
Florfenicol	Actinobacillus pleuropneumoniae	0.004	0
Florfenicol	Arcanobacterium pyogenes	0.004	0
Florfenicol	Bordetella bronchiseptica	0.004	0
Florfenicol	Campylobacter coli	0.004	0
Florfenicol	Campylobacter jejuni	0.004	0
Florfenicol	Campylobacter upsaliensis	0.004	0
Florfenicol	Enterococcus faecalis	0.004	0
Florfenicol	Enterococcus faecium	0.004	0
Florfenicol	Escherichia coli	0.004	0
Florfenicol	Haemophilus parasuis	0.004	0
Florfenicol	Histophilus somni	0.004	0
Florfenicol	Klebsiella oxytoca	0.004	0
Florfenicol	Klebsiella pneumoniae	0.004	0
Florfenicol	Klebsiella variicola	0.004	0
Florfenicol	Mannheimia haemolytica	0.004	0
Florfenicol	Mycoplasma bovis	0.004	0
Florfenicol	Mycoplasma hyopneumoniae	0.004	0
Florfenicol	Pasteurella multocida	0.004	0
Florfenicol	Pseudomonas aeruginosa	0.004	0
Florfenicol	Salmonella enterica	0.004	0
Florfenicol	Staphylococcus aureus	0.004	0
Florfenicol	Staphylococcus hyicus	0.004	0
Florfenicol	Staphylococcus pseudintermedius	0.004	0
Florfenicol	Streptococcus agalactiae	0.004	0
Florfenicol	Streptococcus canis	0.004	0
Florfenicol	Streptococcus dysgalactiae	0.004	0
Florfenicol	Streptococcus equi subspecies equi	0.004	0
Florfenicol	Streptococcus equi subspecies zooepidemicus	0.004	0
Florfenicol	Streptococcus equisimilis	0.004	0
Florfenicol	Streptococcus suis	0.004	0
Florfenicol	Streptococcus uberis	0.004	0
Florfenicol	Actinobacillus pleuropneumoniae	0.008	0
Florfenicol	Arcanobacterium pyogenes	0.008	0
Florfenicol	Bordetella bronchiseptica	0.008	0
Florfenicol	Campylobacter coli	0.008	0
Florfenicol	Campylobacter jejuni	0.008	0
Florfenicol	Campylobacter upsaliensis	0.008	0
Florfenicol	Enterococcus faecalis	0.008	0
Florfenicol	Enterococcus faecium	0.008	0
Florfenicol	Escherichia coli	0.008	0
Florfenicol	Haemophilus parasuis	0.008	0
Florfenicol	Histophilus somni	0.008	0
Florfenicol	Klebsiella oxytoca	0.008	0
Florfenicol	Klebsiella pneumoniae	0.008	0
Florfenicol	Klebsiella variicola	0.008	0
Florfenicol	Mannheimia haemolytica	0.008	0
Florfenicol	Mycoplasma bovis	0.008	0
Florfenicol	Mycoplasma hyopneumoniae	0.008	0
Florfenicol	Pasteurella multocida	0.008	0
Florfenicol	Pseudomonas aeruginosa	0.008	0
Florfenicol	Salmonella enterica	0.008	0
Florfenicol	Staphylococcus aureus	0.008	0
Florfenicol	Staphylococcus hyicus	0.008	0
Florfenicol	Staphylococcus pseudintermedius	0.008	0
Florfenicol	Streptococcus agalactiae	0.008	0
Florfenicol	Streptococcus canis	0.008	0
Florfenicol	Streptococcus dysgalactiae	0.008	0
Florfenicol	Streptococcus equi subspecies equi	0.008	0
Florfenicol	Streptococcus equi subspecies zooepidemicus	0.008	0
Florfenicol	Streptococcus equisimilis	0.008	0
Florfenicol	Streptococcus suis	0.008	0
Florfenicol	Streptococcus uberis	0.008	0
Florfenicol	Actinobacillus pleuropneumoniae	0.016	0
Florfenicol	Arcanobacterium pyogenes	0.016	0
Florfenicol	Bordetella bronchiseptica	0.016	0
Florfenicol	Campylobacter coli	0.016	0
Florfenicol	Campylobacter jejuni	0.016	0
Florfenicol	Campylobacter upsaliensis	0.016	0
Florfenicol	Enterococcus faecalis	0.016	0
Florfenicol	Enterococcus faecium	0.016	0
Florfenicol	Escherichia coli	0.016	0
Florfenicol	Haemophilus parasuis	0.016	0
Florfenicol	Histophilus somni	0.016	0
Florfenicol	Klebsiella oxytoca	0.016	0
Florfenicol	Klebsiella pneumoniae	0.016	0
Florfenicol	Klebsiella variicola	0.016	0
Florfenicol	Mannheimia haemolytica	0.016	0
Florfenicol	Mycoplasma bovis	0.016	0
Florfenicol	Mycoplasma hyopneumoniae	0.016	3
Florfenicol	Pasteurella multocida	0.016	0
Florfenicol	Pseudomonas aeruginosa	0.016	0
Florfenicol	Salmonella enterica	0.016	0
Florfenicol	Staphylococcus aureus	0.016	0
Florfenicol	Staphylococcus hyicus	0.016	0
Florfenicol	Staphylococcus pseudintermedius	0.016	0
Florfenicol	Streptococcus agalactiae	0.016	0
Florfenicol	Streptococcus canis	0.016	0
Florfenicol	Streptococcus dysgalactiae	0.016	0
Florfenicol	Streptococcus equi subspecies equi	0.016	0
Florfenicol	Streptococcus equi subspecies zooepidemicus	0.016	0
Florfenicol	Streptococcus equisimilis	0.016	0
Florfenicol	Streptococcus suis	0.016	0
Florfenicol	Streptococcus uberis	0.016	0
Florfenicol	Actinobacillus pleuropneumoniae	0.03	0
Florfenicol	Arcanobacterium pyogenes	0.03	0
Florfenicol	Bordetella bronchiseptica	0.03	0
Florfenicol	Campylobacter coli	0.03	2
Florfenicol	Campylobacter jejuni	0.03	16
Florfenicol	Campylobacter upsaliensis	0.03	0
Florfenicol	Enterococcus faecalis	0.03	0
Florfenicol	Enterococcus faecium	0.03	0
Florfenicol	Escherichia coli	0.03	0
Florfenicol	Haemophilus parasuis	0.03	0
Florfenicol	Histophilus somni	0.03	0
Florfenicol	Klebsiella oxytoca	0.03	0
Florfenicol	Klebsiella pneumoniae	0.03	0
Florfenicol	Klebsiella variicola	0.03	0
Florfenicol	Mannheimia haemolytica	0.03	0
Florfenicol	Mycoplasma bovis	0.03	0
Florfenicol	Mycoplasma hyopneumoniae	0.03	2
Florfenicol	Pasteurella multocida	0.03	0
Florfenicol	Pseudomonas aeruginosa	0.03	0
Florfenicol	Salmonella enterica	0.03	0
Florfenicol	Staphylococcus aureus	0.03	0
Florfenicol	Staphylococcus hyicus	0.03	0
Florfenicol	Staphylococcus pseudintermedius	0.03	0
Florfenicol	Streptococcus agalactiae	0.03	0
Florfenicol	Streptococcus canis	0.03	0
Florfenicol	Streptococcus dysgalactiae	0.03	0
Florfenicol	Streptococcus equi subspecies equi	0.03	0
Florfenicol	Streptococcus equi subspecies zooepidemicus	0.03	0
Florfenicol	Streptococcus equisimilis	0.03	0
Florfenicol	Streptococcus suis	0.03	0
Florfenicol	Streptococcus uberis	0.03	0
Florfenicol	Actinobacillus pleuropneumoniae	0.06	2
Florfenicol	Arcanobacterium pyogenes	0.06	0
Florfenicol	Bordetella bronchiseptica	0.06	0
Florfenicol	Campylobacter coli	0.06	4
Florfenicol	Campylobacter jejuni	0.06	38
Florfenicol	Campylobacter upsaliensis	0.06	0
Florfenicol	Enterococcus faecalis	0.06	0
Florfenicol	Enterococcus faecium	0.06	0
Florfenicol	Escherichia coli	0.06	0
Florfenicol	Haemophilus parasuis	0.06	8
Florfenicol	Histophilus somni	0.06	0
Florfenicol	Klebsiella oxytoca	0.06	0
Florfenicol	Klebsiella pneumoniae	0.06	0
Florfenicol	Klebsiella variicola	0.06	0
Florfenicol	Mannheimia haemolytica	0.06	3
Florfenicol	Mycoplasma bovis	0.06	0
Florfenicol	Mycoplasma hyopneumoniae	0.06	4
Florfenicol	Pasteurella multocida	0.06	11
Florfenicol	Pseudomonas aeruginosa	0.06	0
Florfenicol	Salmonella enterica	0.06	0
Florfenicol	Staphylococcus aureus	0.06	0
Florfenicol	Staphylococcus hyicus	0.06	0
Florfenicol	Staphylococcus pseudintermedius	0.06	0
Florfenicol	Streptococcus agalactiae	0.06	0
Florfenicol	Streptococcus canis	0.06	0
Florfenicol	Streptococcus dysgalactiae	0.06	0
Florfenicol	Streptococcus equi subspecies equi	0.06	0
Florfenicol	Streptococcus equi subspecies zooepidemicus	0.06	0
Florfenicol	Streptococcus equisimilis	0.06	0
Florfenicol	Streptococcus suis	0.06	0
Florfenicol	Streptococcus uberis	0.06	0
Florfenicol	Actinobacillus pleuropneumoniae	0.125	34
Florfenicol	Arcanobacterium pyogenes	0.125	0
Florfenicol	Bordetella bronchiseptica	0.125	0
Florfenicol	Campylobacter coli	0.125	2
Florfenicol	Campylobacter jejuni	0.125	53
Florfenicol	Campylobacter upsaliensis	0.125	0
Florfenicol	Enterococcus faecalis	0.125	0
Florfenicol	Enterococcus faecium	0.125	0
Florfenicol	Escherichia coli	0.125	1
Florfenicol	Haemophilus parasuis	0.125	6
Florfenicol	Histophilus somni	0.125	17
Florfenicol	Klebsiella oxytoca	0.125	0
Florfenicol	Klebsiella pneumoniae	0.125	0
Florfenicol	Klebsiella variicola	0.125	0
Florfenicol	Mannheimia haemolytica	0.125	4
Florfenicol	Mycoplasma bovis	0.125	0
Florfenicol	Mycoplasma hyopneumoniae	0.125	5
Florfenicol	Pasteurella multocida	0.125	105
Florfenicol	Pseudomonas aeruginosa	0.125	0
Florfenicol	Salmonella enterica	0.125	0
Florfenicol	Staphylococcus aureus	0.125	0
Florfenicol	Staphylococcus hyicus	0.125	0
Florfenicol	Staphylococcus pseudintermedius	0.125	0
Florfenicol	Streptococcus agalactiae	0.125	0
Florfenicol	Streptococcus canis	0.125	0
Florfenicol	Streptococcus dysgalactiae	0.125	0
Florfenicol	Streptococcus equi subspecies equi	0.125	0
Florfenicol	Streptococcus equi subspecies zooepidemicus	0.125	0
Florfenicol	Streptococcus equisimilis	0.125	0
Florfenicol	Streptococcus suis	0.125	0
Florfenicol	Streptococcus uberis	0.125	0
Florfenicol	Actinobacillus pleuropneumoniae	0.25	666
Florfenicol	Arcanobacterium pyogenes	0.25	0
Florfenicol	Bordetella bronchiseptica	0.25	0
Florfenicol	Campylobacter coli	0.25	14
Florfenicol	Campylobacter jejuni	0.25	177
Florfenicol	Campylobacter upsaliensis	0.25	0
Florfenicol	Enterococcus faecalis	0.25	0
Florfenicol	Enterococcus faecium	0.25	0
Florfenicol	Escherichia coli	0.25	1
Florfenicol	Haemophilus parasuis	0.25	43
Florfenicol	Histophilus somni	0.25	48
Florfenicol	Klebsiella oxytoca	0.25	0
Florfenicol	Klebsiella pneumoniae	0.25	0
Florfenicol	Klebsiella variicola	0.25	0
Florfenicol	Mannheimia haemolytica	0.25	51
Florfenicol	Mycoplasma bovis	0.25	0
Florfenicol	Mycoplasma hyopneumoniae	0.25	16
Florfenicol	Pasteurella multocida	0.25	1432
Florfenicol	Pseudomonas aeruginosa	0.25	0
Florfenicol	Salmonella enterica	0.25	0
Florfenicol	Staphylococcus aureus	0.25	0
Florfenicol	Staphylococcus hyicus	0.25	0
Florfenicol	Staphylococcus pseudintermedius	0.25	0
Florfenicol	Streptococcus agalactiae	0.25	0
Florfenicol	Streptococcus canis	0.25	0
Florfenicol	Streptococcus dysgalactiae	0.25	3
Florfenicol	Streptococcus equi subspecies equi	0.25	0
Florfenicol	Streptococcus equi subspecies zooepidemicus	0.25	0
Florfenicol	Streptococcus equisimilis	0.25	0
Florfenicol	Streptococcus suis	0.25	7
Florfenicol	Streptococcus uberis	0.25	1
Florfenicol	Actinobacillus pleuropneumoniae	0.5	91
Florfenicol	Arcanobacterium pyogenes	0.5	39
Florfenicol	Bordetella bronchiseptica	0.5	1
Florfenicol	Campylobacter coli	0.5	827
Florfenicol	Campylobacter jejuni	0.5	6249
Florfenicol	Campylobacter upsaliensis	0.5	0
Florfenicol	Enterococcus faecalis	0.5	0
Florfenicol	Enterococcus faecium	0.5	0
Florfenicol	Escherichia coli	0.5	2
Florfenicol	Haemophilus parasuis	0.5	56
Florfenicol	Histophilus somni	0.5	1
Florfenicol	Klebsiella oxytoca	0.5	0
Florfenicol	Klebsiella pneumoniae	0.5	0
Florfenicol	Klebsiella variicola	0.5	0
Florfenicol	Mannheimia haemolytica	0.5	365
Florfenicol	Mycoplasma bovis	0.5	6
Florfenicol	Mycoplasma hyopneumoniae	0.5	16
Florfenicol	Pasteurella multocida	0.5	3043
Florfenicol	Pseudomonas aeruginosa	0.5	0
Florfenicol	Salmonella enterica	0.5	0
Florfenicol	Staphylococcus aureus	0.5	0
Florfenicol	Staphylococcus hyicus	0.5	0
Florfenicol	Staphylococcus pseudintermedius	0.5	0
Florfenicol	Streptococcus agalactiae	0.5	0
Florfenicol	Streptococcus canis	0.5	0
Florfenicol	Streptococcus dysgalactiae	0.5	4
Florfenicol	Streptococcus equi subspecies equi	0.5	0
Florfenicol	Streptococcus equi subspecies zooepidemicus	0.5	0
Florfenicol	Streptococcus equisimilis	0.5	0
Florfenicol	Streptococcus suis	0.5	9
Florfenicol	Streptococcus uberis	0.5	2
Florfenicol	Actinobacillus pleuropneumoniae	1	2
Florfenicol	Arcanobacterium pyogenes	1	39
Florfenicol	Bordetella bronchiseptica	1	60
Florfenicol	Campylobacter coli	1	6504
Florfenicol	Campylobacter jejuni	1	14305
Florfenicol	Campylobacter upsaliensis	1	4
Florfenicol	Enterococcus faecalis	1	0
Florfenicol	Enterococcus faecium	1	0
Florfenicol	Escherichia coli	1	16
Florfenicol	Haemophilus parasuis	1	1
Florfenicol	Histophilus somni	1	0
Florfenicol	Klebsiella oxytoca	1	0
Florfenicol	Klebsiella pneumoniae	1	0
Florfenicol	Klebsiella variicola	1	0
Florfenicol	Mannheimia haemolytica	1	894
Florfenicol	Mycoplasma bovis	1	29
Florfenicol	Mycoplasma hyopneumoniae	1	4
Florfenicol	Pasteurella multocida	1	119
Florfenicol	Pseudomonas aeruginosa	1	0
Florfenicol	Salmonella enterica	1	1
Florfenicol	Staphylococcus aureus	1	0
Florfenicol	Staphylococcus hyicus	1	7
Florfenicol	Staphylococcus pseudintermedius	1	5
Florfenicol	Streptococcus agalactiae	1	34
Florfenicol	Streptococcus canis	1	8
Florfenicol	Streptococcus dysgalactiae	1	86
Florfenicol	Streptococcus equi subspecies equi	1	26
Florfenicol	Streptococcus equi subspecies zooepidemicus	1	38
Florfenicol	Streptococcus equisimilis	1	5
Florfenicol	Streptococcus suis	1	359
Florfenicol	Streptococcus uberis	1	25
Florfenicol	Actinobacillus pleuropneumoniae	2	5
Florfenicol	Arcanobacterium pyogenes	2	0
Florfenicol	Bordetella bronchiseptica	2	270
Florfenicol	Campylobacter coli	2	1685
Florfenicol	Campylobacter jejuni	2	2094
Florfenicol	Campylobacter upsaliensis	2	14
Florfenicol	Enterococcus faecalis	2	284
Florfenicol	Enterococcus faecium	2	251
Florfenicol	Escherichia coli	2	559
Florfenicol	Haemophilus parasuis	2	1
Florfenicol	Histophilus somni	2	0
Florfenicol	Klebsiella oxytoca	2	24
Florfenicol	Klebsiella pneumoniae	2	2
Florfenicol	Klebsiella variicola	2	1
Florfenicol	Mannheimia haemolytica	2	70
Florfenicol	Mycoplasma bovis	2	69
Florfenicol	Mycoplasma hyopneumoniae	2	0
Florfenicol	Pasteurella multocida	2	15
Florfenicol	Pseudomonas aeruginosa	2	0
Florfenicol	Salmonella enterica	2	1580
Florfenicol	Staphylococcus aureus	2	70
Florfenicol	Staphylococcus hyicus	2	245
Florfenicol	Staphylococcus pseudintermedius	2	256
Florfenicol	Streptococcus agalactiae	2	114
Florfenicol	Streptococcus canis	2	70
Florfenicol	Streptococcus dysgalactiae	2	81
Florfenicol	Streptococcus equi subspecies equi	2	2
Florfenicol	Streptococcus equi subspecies zooepidemicus	2	42
Florfenicol	Streptococcus equisimilis	2	52
Florfenicol	Streptococcus suis	2	380
Florfenicol	Streptococcus uberis	2	140
Florfenicol	Actinobacillus pleuropneumoniae	4	2
Florfenicol	Arcanobacterium pyogenes	4	0
Florfenicol	Bordetella bronchiseptica	4	505
Florfenicol	Campylobacter coli	4	90
Florfenicol	Campylobacter jejuni	4	254
Florfenicol	Campylobacter upsaliensis	4	7
Florfenicol	Enterococcus faecalis	4	264
Florfenicol	Enterococcus faecium	4	459
Florfenicol	Escherichia coli	4	7207
Florfenicol	Haemophilus parasuis	4	0
Florfenicol	Histophilus somni	4	0
Florfenicol	Klebsiella oxytoca	4	3
Florfenicol	Klebsiella pneumoniae	4	168
Florfenicol	Klebsiella variicola	4	16
Florfenicol	Mannheimia haemolytica	4	3
Florfenicol	Mycoplasma bovis	4	46
Florfenicol	Mycoplasma hyopneumoniae	4	0
Florfenicol	Pasteurella multocida	4	11
Florfenicol	Pseudomonas aeruginosa	4	0
Florfenicol	Salmonella enterica	4	16073
Florfenicol	Staphylococcus aureus	4	124
Florfenicol	Staphylococcus hyicus	4	113
Florfenicol	Staphylococcus pseudintermedius	4	155
Florfenicol	Streptococcus agalactiae	4	2
Florfenicol	Streptococcus canis	4	2
Florfenicol	Streptococcus dysgalactiae	4	0
Florfenicol	Streptococcus equi subspecies equi	4	0
Florfenicol	Streptococcus equi subspecies zooepidemicus	4	0
Florfenicol	Streptococcus equisimilis	4	0
Florfenicol	Streptococcus suis	4	3
Florfenicol	Streptococcus uberis	4	1
Florfenicol	Actinobacillus pleuropneumoniae	8	0
Florfenicol	Arcanobacterium pyogenes	8	0
Florfenicol	Bordetella bronchiseptica	8	54
Florfenicol	Campylobacter coli	8	4
Florfenicol	Campylobacter jejuni	8	30
Florfenicol	Campylobacter upsaliensis	8	0
Florfenicol	Enterococcus faecalis	8	1
Florfenicol	Enterococcus faecium	8	2
Florfenicol	Escherichia coli	8	7176
Florfenicol	Haemophilus parasuis	8	0
Florfenicol	Histophilus somni	8	0
Florfenicol	Klebsiella oxytoca	8	0
Florfenicol	Klebsiella pneumoniae	8	42
Florfenicol	Klebsiella variicola	8	5
Florfenicol	Mannheimia haemolytica	8	4
Florfenicol	Mycoplasma bovis	8	3
Florfenicol	Mycoplasma hyopneumoniae	8	0
Florfenicol	Pasteurella multocida	8	5
Florfenicol	Pseudomonas aeruginosa	8	0
Florfenicol	Salmonella enterica	8	3601
Florfenicol	Staphylococcus aureus	8	16
Florfenicol	Staphylococcus hyicus	8	0
Florfenicol	Staphylococcus pseudintermedius	8	3
Florfenicol	Streptococcus agalactiae	8	0
Florfenicol	Streptococcus canis	8	0
Florfenicol	Streptococcus dysgalactiae	8	0
Florfenicol	Streptococcus equi subspecies equi	8	0
Florfenicol	Streptococcus equi subspecies zooepidemicus	8	0
Florfenicol	Streptococcus equisimilis	8	0
Florfenicol	Streptococcus suis	8	0
Florfenicol	Streptococcus uberis	8	0
Florfenicol	Actinobacillus pleuropneumoniae	16	1
Florfenicol	Arcanobacterium pyogenes	16	0
Florfenicol	Bordetella bronchiseptica	16	13
Florfenicol	Campylobacter coli	16	6
Florfenicol	Campylobacter jejuni	16	6
Florfenicol	Campylobacter upsaliensis	16	0
Florfenicol	Enterococcus faecalis	16	0
Florfenicol	Enterococcus faecium	16	0
Florfenicol	Escherichia coli	16	633
Florfenicol	Haemophilus parasuis	16	0
Florfenicol	Histophilus somni	16	0
Florfenicol	Klebsiella oxytoca	16	0
Florfenicol	Klebsiella pneumoniae	16	13
Florfenicol	Klebsiella variicola	16	0
Florfenicol	Mannheimia haemolytica	16	3
Florfenicol	Mycoplasma bovis	16	0
Florfenicol	Mycoplasma hyopneumoniae	16	0
Florfenicol	Pasteurella multocida	16	3
Florfenicol	Pseudomonas aeruginosa	16	2
Florfenicol	Salmonella enterica	16	561
Florfenicol	Staphylococcus aureus	16	1
Florfenicol	Staphylococcus hyicus	16	0
Florfenicol	Staphylococcus pseudintermedius	16	1
Florfenicol	Streptococcus agalactiae	16	0
Florfenicol	Streptococcus canis	16	0
Florfenicol	Streptococcus dysgalactiae	16	0
Florfenicol	Streptococcus equi subspecies equi	16	0
Florfenicol	Streptococcus equi subspecies zooepidemicus	16	0
Florfenicol	Streptococcus equisimilis	16	0
Florfenicol	Streptococcus suis	16	1
Florfenicol	Streptococcus uberis	16	0
Florfenicol	Actinobacillus pleuropneumoniae	32	0
Florfenicol	Arcanobacterium pyogenes	32	0
Florfenicol	Bordetella bronchiseptica	32	16
Florfenicol	Campylobacter coli	32	1
Florfenicol	Campylobacter jejuni	32	1
Florfenicol	Campylobacter upsaliensis	32	0
Florfenicol	Enterococcus faecalis	32	0
Florfenicol	Enterococcus faecium	32	0
Florfenicol	Escherichia coli	32	51
Florfenicol	Haemophilus parasuis	32	0
Florfenicol	Histophilus somni	32	0
Florfenicol	Klebsiella oxytoca	32	0
Florfenicol	Klebsiella pneumoniae	32	5
Florfenicol	Klebsiella variicola	32	0
Florfenicol	Mannheimia haemolytica	32	0
Florfenicol	Mycoplasma bovis	32	0
Florfenicol	Mycoplasma hyopneumoniae	32	0
Florfenicol	Pasteurella multocida	32	4
Florfenicol	Pseudomonas aeruginosa	32	12
Florfenicol	Salmonella enterica	32	1099
Florfenicol	Staphylococcus aureus	32	0
Florfenicol	Staphylococcus hyicus	32	1
Florfenicol	Staphylococcus pseudintermedius	32	0
Florfenicol	Streptococcus agalactiae	32	1
Florfenicol	Streptococcus canis	32	0
Florfenicol	Streptococcus dysgalactiae	32	0
Florfenicol	Streptococcus equi subspecies equi	32	0
Florfenicol	Streptococcus equi subspecies zooepidemicus	32	0
Florfenicol	Streptococcus equisimilis	32	0
Florfenicol	Streptococcus suis	32	1
Florfenicol	Streptococcus uberis	32	0
Florfenicol	Actinobacillus pleuropneumoniae	64	0
Florfenicol	Arcanobacterium pyogenes	64	0
Florfenicol	Bordetella bronchiseptica	64	2
Florfenicol	Campylobacter coli	64	0
Florfenicol	Campylobacter jejuni	64	0
Florfenicol	Campylobacter upsaliensis	64	0
Florfenicol	Enterococcus faecalis	64	0
Florfenicol	Enterococcus faecium	64	0
Florfenicol	Escherichia coli	64	67
Florfenicol	Haemophilus parasuis	64	0
Florfenicol	Histophilus somni	64	0
Florfenicol	Klebsiella oxytoca	64	0
Florfenicol	Klebsiella pneumoniae	64	15
Florfenicol	Klebsiella variicola	64	0
Florfenicol	Mannheimia haemolytica	64	1
Florfenicol	Mycoplasma bovis	64	0
Florfenicol	Mycoplasma hyopneumoniae	64	0
Florfenicol	Pasteurella multocida	64	0
Florfenicol	Pseudomonas aeruginosa	64	129
Florfenicol	Salmonella enterica	64	445
Florfenicol	Staphylococcus aureus	64	0
Florfenicol	Staphylococcus hyicus	64	0
Florfenicol	Staphylococcus pseudintermedius	64	0
Florfenicol	Streptococcus agalactiae	64	0
Florfenicol	Streptococcus canis	64	0
Florfenicol	Streptococcus dysgalactiae	64	0
Florfenicol	Streptococcus equi subspecies equi	64	0
Florfenicol	Streptococcus equi subspecies zooepidemicus	64	0
Florfenicol	Streptococcus equisimilis	64	0
Florfenicol	Streptococcus suis	64	0
Florfenicol	Streptococcus uberis	64	0
Florfenicol	Actinobacillus pleuropneumoniae	128	0
Florfenicol	Arcanobacterium pyogenes	128	0
Florfenicol	Bordetella bronchiseptica	128	0
Florfenicol	Campylobacter coli	128	0
Florfenicol	Campylobacter jejuni	128	0
Florfenicol	Campylobacter upsaliensis	128	0
Florfenicol	Enterococcus faecalis	128	0
Florfenicol	Enterococcus faecium	128	1
Florfenicol	Escherichia coli	128	212
Florfenicol	Haemophilus parasuis	128	0
Florfenicol	Histophilus somni	128	0
Florfenicol	Klebsiella oxytoca	128	0
Florfenicol	Klebsiella pneumoniae	128	0
Florfenicol	Klebsiella variicola	128	0
Florfenicol	Mannheimia haemolytica	128	0
Florfenicol	Mycoplasma bovis	128	3
Florfenicol	Mycoplasma hyopneumoniae	128	0
Florfenicol	Pasteurella multocida	128	0
Florfenicol	Pseudomonas aeruginosa	128	116
Florfenicol	Salmonella enterica	128	238
Florfenicol	Staphylococcus aureus	128	0
Florfenicol	Staphylococcus hyicus	128	0
Florfenicol	Staphylococcus pseudintermedius	128	0
Florfenicol	Streptococcus agalactiae	128	0
Florfenicol	Streptococcus canis	128	0
Florfenicol	Streptococcus dysgalactiae	128	0
Florfenicol	Streptococcus equi subspecies equi	128	0
Florfenicol	Streptococcus equi subspecies zooepidemicus	128	0
Florfenicol	Streptococcus equisimilis	128	0
Florfenicol	Streptococcus suis	128	0
Florfenicol	Streptococcus uberis	128	0
Florfenicol	Actinobacillus pleuropneumoniae	256	0
Florfenicol	Arcanobacterium pyogenes	256	0
Florfenicol	Bordetella bronchiseptica	256	0
Florfenicol	Campylobacter coli	256	0
Florfenicol	Campylobacter jejuni	256	0
Florfenicol	Campylobacter upsaliensis	256	0
Florfenicol	Enterococcus faecalis	256	0
Florfenicol	Enterococcus faecium	256	0
Florfenicol	Escherichia coli	256	162
Florfenicol	Haemophilus parasuis	256	0
Florfenicol	Histophilus somni	256	0
Florfenicol	Klebsiella oxytoca	256	0
Florfenicol	Klebsiella pneumoniae	256	0
Florfenicol	Klebsiella variicola	256	0
Florfenicol	Mannheimia haemolytica	256	0
Florfenicol	Mycoplasma bovis	256	0
Florfenicol	Mycoplasma hyopneumoniae	256	0
Florfenicol	Pasteurella multocida	256	0
Florfenicol	Pseudomonas aeruginosa	256	1
Florfenicol	Salmonella enterica	256	4
Florfenicol	Staphylococcus aureus	256	0
Florfenicol	Staphylococcus hyicus	256	0
Florfenicol	Staphylococcus pseudintermedius	256	0
Florfenicol	Streptococcus agalactiae	256	0
Florfenicol	Streptococcus canis	256	0
Florfenicol	Streptococcus dysgalactiae	256	0
Florfenicol	Streptococcus equi subspecies equi	256	0
Florfenicol	Streptococcus equi subspecies zooepidemicus	256	0
Florfenicol	Streptococcus equisimilis	256	0
Florfenicol	Streptococcus suis	256	0
Florfenicol	Streptococcus uberis	256	0
Florfenicol	Actinobacillus pleuropneumoniae	512	0
Florfenicol	Arcanobacterium pyogenes	512	0
Florfenicol	Bordetella bronchiseptica	512	1
Florfenicol	Campylobacter coli	512	0
Florfenicol	Campylobacter jejuni	512	0
Florfenicol	Campylobacter upsaliensis	512	0
Florfenicol	Enterococcus faecalis	512	0
Florfenicol	Enterococcus faecium	512	0
Florfenicol	Escherichia coli	512	105
Florfenicol	Haemophilus parasuis	512	0
Florfenicol	Histophilus somni	512	0
Florfenicol	Klebsiella oxytoca	512	0
Florfenicol	Klebsiella pneumoniae	512	0
Florfenicol	Klebsiella variicola	512	0
Florfenicol	Mannheimia haemolytica	512	0
Florfenicol	Mycoplasma bovis	512	0
Florfenicol	Mycoplasma hyopneumoniae	512	0
Florfenicol	Pasteurella multocida	512	0
Florfenicol	Pseudomonas aeruginosa	512	1
Florfenicol	Salmonella enterica	512	0
Florfenicol	Staphylococcus aureus	512	0
Florfenicol	Staphylococcus hyicus	512	0
Florfenicol	Staphylococcus pseudintermedius	512	0
Florfenicol	Streptococcus agalactiae	512	0
Florfenicol	Streptococcus canis	512	0
Florfenicol	Streptococcus dysgalactiae	512	0
Florfenicol	Streptococcus equi subspecies equi	512	0
Florfenicol	Streptococcus equi subspecies zooepidemicus	512	0
Florfenicol	Streptococcus equisimilis	512	0
Florfenicol	Streptococcus suis	512	0
Florfenicol	Streptococcus uberis	512	0
Flucloxacillin	Staphylococcus aureus	0.002	0
Flucloxacillin	Staphylococcus aureus	0.004	0
Flucloxacillin	Staphylococcus aureus	0.008	0
Flucloxacillin	Staphylococcus aureus	0.016	0
Flucloxacillin	Staphylococcus aureus	0.03	0
Flucloxacillin	Staphylococcus aureus	0.06	10
Flucloxacillin	Staphylococcus aureus	0.125	110
Flucloxacillin	Staphylococcus aureus	0.25	216
Flucloxacillin	Staphylococcus aureus	0.5	187
Flucloxacillin	Staphylococcus aureus	1	14
Flucloxacillin	Staphylococcus aureus	2	3
Flucloxacillin	Staphylococcus aureus	4	0
Flucloxacillin	Staphylococcus aureus	8	0
Flucloxacillin	Staphylococcus aureus	16	0
Flucloxacillin	Staphylococcus aureus	32	0
Flucloxacillin	Staphylococcus aureus	64	0
Flucloxacillin	Staphylococcus aureus	128	0
Flucloxacillin	Staphylococcus aureus	256	0
Flucloxacillin	Staphylococcus aureus	512	0
Flumequine	Bordetella bronchiseptica	0.002	0
Flumequine	Escherichia coli	0.002	0
Flumequine	Haemophilus parasuis	0.002	0
Flumequine	Mannheimia haemolytica	0.002	0
Flumequine	Pasteurella multocida	0.002	0
